honors,experience,gpa,scholarship_tag,scholarship_name
4,4,3.52,24,Beasiswa Djarum
2,4,3.97,24,Beasiswa Djarum
0,3,3.89,24,Beasiswa Djarum
4,4,3.01,24,Beasiswa Djarum
4,4,3.28,24,Beasiswa Djarum
1,4,3.45,24,Beasiswa Djarum
2,3,3.72,24,Beasiswa Djarum
4,4,3.76,24,Beasiswa Djarum
3,3,3.67,24,Beasiswa Djarum
4,3,3.34,24,Beasiswa Djarum
1,3,3.06,24,Beasiswa Djarum
2,4,3.47,24,Beasiswa Djarum
4,4,3.17,24,Beasiswa Djarum
4,3,3.83,24,Beasiswa Djarum
4,4,3.06,24,Beasiswa Djarum
2,4,3.54,24,Beasiswa Djarum
4,4,3.24,24,Beasiswa Djarum
2,4,3.07,24,Beasiswa Djarum
4,3,3.75,24,Beasiswa Djarum
4,4,3.62,24,Beasiswa Djarum
0,4,3.35,24,Beasiswa Djarum
4,4,3.07,24,Beasiswa Djarum
2,4,3.66,24,Beasiswa Djarum
0,4,3.95,24,Beasiswa Djarum
4,4,3.55,24,Beasiswa Djarum
0,3,3.01,24,Beasiswa Djarum
0,4,3.22,24,Beasiswa Djarum
0,4,3.42,24,Beasiswa Djarum
0,3,3.06,24,Beasiswa Djarum
4,4,3.55,24,Beasiswa Djarum
3,4,3.52,24,Beasiswa Djarum
4,4,3.15,24,Beasiswa Djarum
0,4,3.7,24,Beasiswa Djarum
0,4,3.7,24,Beasiswa Djarum
2,3,3.68,24,Beasiswa Djarum
4,3,3.14,24,Beasiswa Djarum
2,4,3.62,24,Beasiswa Djarum
4,4,3.61,24,Beasiswa Djarum
0,4,3.98,24,Beasiswa Djarum
2,3,3.63,24,Beasiswa Djarum
0,4,3.88,24,Beasiswa Djarum
4,4,3.52,24,Beasiswa Djarum
0,4,3.73,24,Beasiswa Djarum
4,4,3.81,24,Beasiswa Djarum
2,4,3.95,24,Beasiswa Djarum
2,3,3.51,24,Beasiswa Djarum
2,4,3.93,24,Beasiswa Djarum
4,3,3.31,24,Beasiswa Djarum
4,4,3.54,24,Beasiswa Djarum
0,4,3.73,24,Beasiswa Djarum
4,4,3.03,24,Beasiswa Djarum
0,4,3.62,24,Beasiswa Djarum
0,4,3.22,24,Beasiswa Djarum
4,4,3.45,24,Beasiswa Djarum
4,4,3.35,24,Beasiswa Djarum
4,3,3.54,24,Beasiswa Djarum
2,3,3.26,24,Beasiswa Djarum
2,4,3.73,24,Beasiswa Djarum
0,4,3.99,24,Beasiswa Djarum
4,4,3.17,24,Beasiswa Djarum
4,4,3.82,24,Beasiswa Djarum
3,4,3.53,24,Beasiswa Djarum
0,4,3.41,24,Beasiswa Djarum
2,4,3.97,24,Beasiswa Djarum
2,3,3.78,24,Beasiswa Djarum
4,3,3.3,24,Beasiswa Djarum
4,3,3.86,24,Beasiswa Djarum
4,3,3.59,24,Beasiswa Djarum
4,4,3.27,24,Beasiswa Djarum
4,4,3.33,24,Beasiswa Djarum
4,4,3.9,24,Beasiswa Djarum
4,3,4.0,24,Beasiswa Djarum
0,4,3.01,24,Beasiswa Djarum
1,4,3.98,24,Beasiswa Djarum
0,4,3.05,24,Beasiswa Djarum
4,3,3.56,24,Beasiswa Djarum
4,3,3.55,24,Beasiswa Djarum
3,4,3.87,24,Beasiswa Djarum
2,3,3.18,24,Beasiswa Djarum
0,4,3.1,24,Beasiswa Djarum
1,4,3.85,24,Beasiswa Djarum
1,4,3.6,24,Beasiswa Djarum
2,4,3.4,24,Beasiswa Djarum
4,4,3.06,24,Beasiswa Djarum
0,4,3.47,24,Beasiswa Djarum
4,4,3.71,24,Beasiswa Djarum
4,4,3.91,24,Beasiswa Djarum
4,4,3.97,24,Beasiswa Djarum
0,4,3.01,24,Beasiswa Djarum
3,3,3.75,24,Beasiswa Djarum
2,4,3.44,24,Beasiswa Djarum
4,4,3.45,24,Beasiswa Djarum
4,4,3.07,24,Beasiswa Djarum
2,4,3.36,24,Beasiswa Djarum
2,3,3.92,24,Beasiswa Djarum
4,4,3.13,24,Beasiswa Djarum
0,3,3.23,24,Beasiswa Djarum
4,4,3.36,24,Beasiswa Djarum
2,4,3.18,24,Beasiswa Djarum
2,4,3.75,24,Beasiswa Djarum
0,4,3.63,24,Beasiswa Djarum
0,4,3.59,24,Beasiswa Djarum
3,3,3.09,24,Beasiswa Djarum
2,4,3.61,24,Beasiswa Djarum
0,3,3.97,24,Beasiswa Djarum
2,4,3.97,24,Beasiswa Djarum
0,4,3.83,24,Beasiswa Djarum
4,4,3.53,24,Beasiswa Djarum
0,4,3.72,24,Beasiswa Djarum
1,4,3.54,24,Beasiswa Djarum
2,4,3.36,24,Beasiswa Djarum
4,3,3.91,24,Beasiswa Djarum
4,4,3.57,24,Beasiswa Djarum
3,4,3.13,24,Beasiswa Djarum
0,4,3.94,24,Beasiswa Djarum
0,4,3.24,24,Beasiswa Djarum
4,4,3.38,24,Beasiswa Djarum
3,4,3.93,24,Beasiswa Djarum
4,4,3.88,24,Beasiswa Djarum
2,4,3.24,24,Beasiswa Djarum
0,4,3.14,24,Beasiswa Djarum
0,4,3.23,24,Beasiswa Djarum
2,4,3.11,24,Beasiswa Djarum
2,4,3.02,24,Beasiswa Djarum
0,4,3.35,24,Beasiswa Djarum
2,4,3.12,24,Beasiswa Djarum
2,4,3.12,24,Beasiswa Djarum
4,4,3.63,24,Beasiswa Djarum
4,4,3.01,24,Beasiswa Djarum
0,4,3.43,24,Beasiswa Djarum
0,4,3.48,24,Beasiswa Djarum
4,4,3.68,24,Beasiswa Djarum
2,4,3.99,24,Beasiswa Djarum
0,4,3.21,24,Beasiswa Djarum
4,4,3.07,24,Beasiswa Djarum
4,4,3.71,24,Beasiswa Djarum
4,4,3.66,24,Beasiswa Djarum
2,4,3.21,24,Beasiswa Djarum
4,3,3.68,24,Beasiswa Djarum
4,4,3.84,24,Beasiswa Djarum
2,3,3.69,24,Beasiswa Djarum
4,3,3.4,24,Beasiswa Djarum
4,4,3.43,24,Beasiswa Djarum
0,4,3.89,24,Beasiswa Djarum
2,4,3.62,24,Beasiswa Djarum
4,3,3.5,24,Beasiswa Djarum
2,4,3.59,24,Beasiswa Djarum
3,4,3.19,24,Beasiswa Djarum
4,3,3.63,24,Beasiswa Djarum
2,4,3.64,24,Beasiswa Djarum
4,4,3.57,24,Beasiswa Djarum
0,4,3.64,24,Beasiswa Djarum
2,3,3.77,24,Beasiswa Djarum
4,4,3.04,24,Beasiswa Djarum
0,3,3.94,24,Beasiswa Djarum
2,4,3.61,24,Beasiswa Djarum
4,4,3.5,24,Beasiswa Djarum
4,4,3.06,24,Beasiswa Djarum
1,4,3.07,24,Beasiswa Djarum
4,4,3.5,24,Beasiswa Djarum
2,4,3.59,24,Beasiswa Djarum
4,3,3.26,24,Beasiswa Djarum
2,4,3.58,24,Beasiswa Djarum
2,4,3.15,24,Beasiswa Djarum
4,4,3.46,24,Beasiswa Djarum
0,4,3.74,24,Beasiswa Djarum
0,3,3.34,24,Beasiswa Djarum
4,4,3.73,24,Beasiswa Djarum
0,3,3.45,24,Beasiswa Djarum
4,4,3.72,24,Beasiswa Djarum
4,3,3.02,24,Beasiswa Djarum
4,3,3.33,24,Beasiswa Djarum
0,4,3.31,24,Beasiswa Djarum
4,4,3.1,24,Beasiswa Djarum
2,3,3.51,24,Beasiswa Djarum
2,4,3.51,24,Beasiswa Djarum
4,4,3.77,24,Beasiswa Djarum
1,4,3.35,24,Beasiswa Djarum
2,4,3.6,24,Beasiswa Djarum
1,4,3.73,24,Beasiswa Djarum
0,3,3.2,24,Beasiswa Djarum
2,4,3.23,24,Beasiswa Djarum
1,4,3.99,24,Beasiswa Djarum
4,4,3.08,24,Beasiswa Djarum
4,4,3.87,24,Beasiswa Djarum
2,4,3.71,24,Beasiswa Djarum
4,4,3.69,24,Beasiswa Djarum
0,3,3.36,24,Beasiswa Djarum
2,3,3.61,24,Beasiswa Djarum
4,3,3.3,24,Beasiswa Djarum
2,4,3.5,24,Beasiswa Djarum
0,3,3.58,24,Beasiswa Djarum
4,4,3.77,24,Beasiswa Djarum
0,4,3.1,24,Beasiswa Djarum
4,4,3.08,24,Beasiswa Djarum
4,4,3.84,24,Beasiswa Djarum
0,4,3.56,24,Beasiswa Djarum
2,4,3.11,24,Beasiswa Djarum
2,4,3.94,24,Beasiswa Djarum
4,4,3.67,24,Beasiswa Djarum
2,3,3.71,24,Beasiswa Djarum
0,4,3.24,24,Beasiswa Djarum
2,4,3.34,24,Beasiswa Djarum
4,4,3.75,24,Beasiswa Djarum
2,3,3.11,24,Beasiswa Djarum
4,4,3.53,24,Beasiswa Djarum
4,4,3.01,24,Beasiswa Djarum
3,4,3.16,24,Beasiswa Djarum
0,3,3.03,24,Beasiswa Djarum
4,4,3.25,24,Beasiswa Djarum
0,4,3.17,24,Beasiswa Djarum
2,4,3.78,24,Beasiswa Djarum
0,4,3.47,24,Beasiswa Djarum
0,4,3.64,24,Beasiswa Djarum
0,3,3.56,24,Beasiswa Djarum
2,4,3.17,24,Beasiswa Djarum
4,3,3.88,24,Beasiswa Djarum
2,4,3.08,24,Beasiswa Djarum
0,4,3.07,24,Beasiswa Djarum
0,4,3.61,24,Beasiswa Djarum
4,4,3.44,24,Beasiswa Djarum
0,4,3.46,24,Beasiswa Djarum
2,4,3.6,24,Beasiswa Djarum
2,4,4.0,24,Beasiswa Djarum
0,3,3.83,24,Beasiswa Djarum
1,4,3.5,24,Beasiswa Djarum
4,4,3.32,24,Beasiswa Djarum
1,4,3.81,24,Beasiswa Djarum
4,4,3.84,24,Beasiswa Djarum
4,3,3.65,24,Beasiswa Djarum
2,4,3.89,24,Beasiswa Djarum
0,4,3.04,24,Beasiswa Djarum
0,4,3.19,24,Beasiswa Djarum
0,4,3.67,24,Beasiswa Djarum
4,4,3.09,24,Beasiswa Djarum
0,4,3.21,24,Beasiswa Djarum
4,4,3.7,24,Beasiswa Djarum
4,4,3.28,24,Beasiswa Djarum
4,4,3.49,24,Beasiswa Djarum
0,4,3.69,24,Beasiswa Djarum
0,4,3.56,24,Beasiswa Djarum
4,4,3.98,24,Beasiswa Djarum
4,4,3.45,24,Beasiswa Djarum
2,4,3.82,24,Beasiswa Djarum
2,3,3.25,24,Beasiswa Djarum
3,4,3.13,24,Beasiswa Djarum
4,4,3.06,24,Beasiswa Djarum
0,3,3.63,24,Beasiswa Djarum
0,4,3.0,24,Beasiswa Djarum
4,3,3.15,24,Beasiswa Djarum
2,4,3.02,24,Beasiswa Djarum
2,4,3.72,24,Beasiswa Djarum
0,4,3.84,24,Beasiswa Djarum
2,4,3.49,24,Beasiswa Djarum
4,3,3.09,24,Beasiswa Djarum
2,4,3.98,24,Beasiswa Djarum
4,4,3.43,24,Beasiswa Djarum
2,4,3.51,24,Beasiswa Djarum
0,4,3.06,24,Beasiswa Djarum
2,3,3.86,24,Beasiswa Djarum
4,4,3.86,24,Beasiswa Djarum
0,4,3.48,24,Beasiswa Djarum
4,4,3.42,24,Beasiswa Djarum
4,4,3.63,24,Beasiswa Djarum
4,4,3.18,24,Beasiswa Djarum
0,4,3.51,24,Beasiswa Djarum
2,3,3.23,24,Beasiswa Djarum
0,4,3.78,24,Beasiswa Djarum
2,4,3.79,24,Beasiswa Djarum
4,4,3.18,24,Beasiswa Djarum
4,4,3.94,24,Beasiswa Djarum
4,3,3.69,24,Beasiswa Djarum
0,3,3.67,24,Beasiswa Djarum
2,4,3.83,24,Beasiswa Djarum
4,4,3.25,24,Beasiswa Djarum
2,3,3.13,24,Beasiswa Djarum
0,4,3.74,24,Beasiswa Djarum
4,3,3.03,24,Beasiswa Djarum
2,4,3.12,24,Beasiswa Djarum
4,4,3.36,24,Beasiswa Djarum
4,3,3.68,24,Beasiswa Djarum
2,3,3.71,24,Beasiswa Djarum
4,4,3.69,24,Beasiswa Djarum
0,3,3.53,24,Beasiswa Djarum
2,4,3.22,24,Beasiswa Djarum
2,4,3.05,24,Beasiswa Djarum
3,3,3.09,24,Beasiswa Djarum
2,3,3.81,24,Beasiswa Djarum
1,4,3.78,24,Beasiswa Djarum
0,4,3.16,24,Beasiswa Djarum
3,4,3.86,24,Beasiswa Djarum
2,4,3.17,24,Beasiswa Djarum
4,3,3.72,24,Beasiswa Djarum
0,2,3.5,26,Beasiswa Karya Salemba Empat
0,3,3.29,26,Beasiswa Karya Salemba Empat
2,2,3.08,26,Beasiswa Karya Salemba Empat
2,3,3.72,26,Beasiswa Karya Salemba Empat
0,4,3.73,26,Beasiswa Karya Salemba Empat
0,4,3.96,26,Beasiswa Karya Salemba Empat
0,2,3.9,26,Beasiswa Karya Salemba Empat
2,2,3.4,26,Beasiswa Karya Salemba Empat
0,4,3.56,26,Beasiswa Karya Salemba Empat
0,2,3.06,26,Beasiswa Karya Salemba Empat
2,3,3.3,26,Beasiswa Karya Salemba Empat
0,4,3.39,26,Beasiswa Karya Salemba Empat
0,2,3.84,26,Beasiswa Karya Salemba Empat
0,2,3.21,26,Beasiswa Karya Salemba Empat
2,4,3.31,26,Beasiswa Karya Salemba Empat
2,3,3.25,26,Beasiswa Karya Salemba Empat
0,2,3.3,26,Beasiswa Karya Salemba Empat
2,2,3.09,26,Beasiswa Karya Salemba Empat
0,2,3.44,26,Beasiswa Karya Salemba Empat
2,3,3.97,26,Beasiswa Karya Salemba Empat
0,2,3.64,26,Beasiswa Karya Salemba Empat
2,4,3.4,26,Beasiswa Karya Salemba Empat
0,2,3.54,26,Beasiswa Karya Salemba Empat
0,2,3.19,26,Beasiswa Karya Salemba Empat
0,4,3.42,26,Beasiswa Karya Salemba Empat
0,3,3.06,26,Beasiswa Karya Salemba Empat
0,3,3.25,26,Beasiswa Karya Salemba Empat
0,2,3.81,26,Beasiswa Karya Salemba Empat
4,3,3.0,26,Beasiswa Karya Salemba Empat
0,2,3.12,26,Beasiswa Karya Salemba Empat
2,3,3.04,26,Beasiswa Karya Salemba Empat
0,4,3.31,26,Beasiswa Karya Salemba Empat
0,4,3.65,26,Beasiswa Karya Salemba Empat
2,3,3.7,26,Beasiswa Karya Salemba Empat
0,4,3.3,26,Beasiswa Karya Salemba Empat
2,2,3.36,26,Beasiswa Karya Salemba Empat
0,2,3.23,26,Beasiswa Karya Salemba Empat
0,2,3.69,26,Beasiswa Karya Salemba Empat
0,3,3.31,26,Beasiswa Karya Salemba Empat
0,2,3.91,26,Beasiswa Karya Salemba Empat
2,4,3.23,26,Beasiswa Karya Salemba Empat
0,4,3.43,26,Beasiswa Karya Salemba Empat
0,3,3.4,26,Beasiswa Karya Salemba Empat
0,3,3.04,26,Beasiswa Karya Salemba Empat
0,2,3.98,26,Beasiswa Karya Salemba Empat
0,4,3.48,26,Beasiswa Karya Salemba Empat
0,2,3.67,26,Beasiswa Karya Salemba Empat
0,4,3.41,26,Beasiswa Karya Salemba Empat
0,4,3.44,26,Beasiswa Karya Salemba Empat
3,2,3.05,26,Beasiswa Karya Salemba Empat
0,3,3.74,26,Beasiswa Karya Salemba Empat
0,3,3.16,26,Beasiswa Karya Salemba Empat
2,3,3.71,26,Beasiswa Karya Salemba Empat
2,4,3.87,26,Beasiswa Karya Salemba Empat
0,3,3.24,26,Beasiswa Karya Salemba Empat
0,3,3.99,26,Beasiswa Karya Salemba Empat
2,4,3.32,26,Beasiswa Karya Salemba Empat
2,4,3.4,26,Beasiswa Karya Salemba Empat
1,2,3.35,26,Beasiswa Karya Salemba Empat
2,3,3.63,26,Beasiswa Karya Salemba Empat
0,2,3.77,26,Beasiswa Karya Salemba Empat
0,2,3.24,26,Beasiswa Karya Salemba Empat
0,2,3.77,26,Beasiswa Karya Salemba Empat
2,2,3.4,26,Beasiswa Karya Salemba Empat
2,4,3.0,26,Beasiswa Karya Salemba Empat
0,2,3.22,26,Beasiswa Karya Salemba Empat
1,4,3.59,26,Beasiswa Karya Salemba Empat
2,2,3.42,26,Beasiswa Karya Salemba Empat
0,2,3.8,26,Beasiswa Karya Salemba Empat
0,2,3.58,26,Beasiswa Karya Salemba Empat
0,3,3.79,26,Beasiswa Karya Salemba Empat
0,3,3.84,26,Beasiswa Karya Salemba Empat
2,3,3.04,26,Beasiswa Karya Salemba Empat
0,2,3.88,26,Beasiswa Karya Salemba Empat
0,2,3.32,26,Beasiswa Karya Salemba Empat
0,2,3.98,26,Beasiswa Karya Salemba Empat
2,2,3.3,26,Beasiswa Karya Salemba Empat
0,3,3.04,26,Beasiswa Karya Salemba Empat
0,4,3.17,26,Beasiswa Karya Salemba Empat
0,3,3.82,26,Beasiswa Karya Salemba Empat
0,4,3.55,26,Beasiswa Karya Salemba Empat
0,2,3.51,26,Beasiswa Karya Salemba Empat
0,2,3.7,26,Beasiswa Karya Salemba Empat
0,3,3.56,26,Beasiswa Karya Salemba Empat
2,3,3.48,26,Beasiswa Karya Salemba Empat
2,2,3.27,26,Beasiswa Karya Salemba Empat
0,2,3.15,26,Beasiswa Karya Salemba Empat
1,3,3.13,26,Beasiswa Karya Salemba Empat
0,2,3.31,26,Beasiswa Karya Salemba Empat
2,4,3.97,26,Beasiswa Karya Salemba Empat
0,2,3.83,26,Beasiswa Karya Salemba Empat
0,4,3.04,26,Beasiswa Karya Salemba Empat
3,2,3.67,26,Beasiswa Karya Salemba Empat
0,3,3.91,26,Beasiswa Karya Salemba Empat
0,2,3.88,26,Beasiswa Karya Salemba Empat
2,2,3.52,26,Beasiswa Karya Salemba Empat
0,4,3.01,26,Beasiswa Karya Salemba Empat
0,3,3.87,26,Beasiswa Karya Salemba Empat
0,2,3.13,26,Beasiswa Karya Salemba Empat
0,2,3.9,26,Beasiswa Karya Salemba Empat
0,3,3.58,26,Beasiswa Karya Salemba Empat
2,4,3.29,26,Beasiswa Karya Salemba Empat
0,4,3.05,26,Beasiswa Karya Salemba Empat
0,4,3.01,26,Beasiswa Karya Salemba Empat
0,4,3.04,26,Beasiswa Karya Salemba Empat
0,2,3.16,26,Beasiswa Karya Salemba Empat
1,3,3.72,26,Beasiswa Karya Salemba Empat
2,4,3.63,26,Beasiswa Karya Salemba Empat
0,4,3.47,26,Beasiswa Karya Salemba Empat
2,2,3.21,26,Beasiswa Karya Salemba Empat
0,3,3.92,26,Beasiswa Karya Salemba Empat
4,3,3.6,26,Beasiswa Karya Salemba Empat
0,2,3.13,26,Beasiswa Karya Salemba Empat
0,3,3.1,26,Beasiswa Karya Salemba Empat
0,4,3.47,26,Beasiswa Karya Salemba Empat
0,2,3.32,26,Beasiswa Karya Salemba Empat
0,2,3.69,26,Beasiswa Karya Salemba Empat
2,4,3.53,26,Beasiswa Karya Salemba Empat
0,4,3.01,26,Beasiswa Karya Salemba Empat
2,3,3.9,26,Beasiswa Karya Salemba Empat
0,2,3.36,26,Beasiswa Karya Salemba Empat
0,2,3.11,26,Beasiswa Karya Salemba Empat
0,4,3.44,26,Beasiswa Karya Salemba Empat
1,2,3.01,26,Beasiswa Karya Salemba Empat
0,2,3.27,26,Beasiswa Karya Salemba Empat
0,2,3.87,26,Beasiswa Karya Salemba Empat
3,3,3.4,26,Beasiswa Karya Salemba Empat
1,2,3.38,26,Beasiswa Karya Salemba Empat
2,3,3.85,26,Beasiswa Karya Salemba Empat
0,2,3.1,26,Beasiswa Karya Salemba Empat
0,2,3.52,26,Beasiswa Karya Salemba Empat
2,3,3.46,26,Beasiswa Karya Salemba Empat
3,4,3.93,26,Beasiswa Karya Salemba Empat
0,4,3.39,26,Beasiswa Karya Salemba Empat
0,2,3.88,26,Beasiswa Karya Salemba Empat
0,3,3.52,26,Beasiswa Karya Salemba Empat
0,2,3.56,26,Beasiswa Karya Salemba Empat
0,4,3.45,26,Beasiswa Karya Salemba Empat
0,2,3.58,26,Beasiswa Karya Salemba Empat
2,4,3.72,26,Beasiswa Karya Salemba Empat
0,2,3.09,26,Beasiswa Karya Salemba Empat
0,4,3.83,26,Beasiswa Karya Salemba Empat
0,2,3.77,26,Beasiswa Karya Salemba Empat
2,4,3.02,26,Beasiswa Karya Salemba Empat
0,2,3.34,26,Beasiswa Karya Salemba Empat
0,3,3.1,26,Beasiswa Karya Salemba Empat
0,3,3.56,26,Beasiswa Karya Salemba Empat
2,3,3.25,26,Beasiswa Karya Salemba Empat
0,2,3.02,26,Beasiswa Karya Salemba Empat
3,2,3.56,26,Beasiswa Karya Salemba Empat
3,2,3.85,26,Beasiswa Karya Salemba Empat
2,3,3.21,26,Beasiswa Karya Salemba Empat
0,2,3.25,26,Beasiswa Karya Salemba Empat
4,2,3.58,26,Beasiswa Karya Salemba Empat
0,3,3.47,26,Beasiswa Karya Salemba Empat
0,3,3.14,26,Beasiswa Karya Salemba Empat
0,4,3.52,26,Beasiswa Karya Salemba Empat
2,3,3.19,26,Beasiswa Karya Salemba Empat
0,2,3.37,26,Beasiswa Karya Salemba Empat
0,2,3.53,26,Beasiswa Karya Salemba Empat
0,4,3.82,26,Beasiswa Karya Salemba Empat
0,2,3.65,26,Beasiswa Karya Salemba Empat
0,3,3.41,26,Beasiswa Karya Salemba Empat
2,2,3.05,26,Beasiswa Karya Salemba Empat
3,2,3.98,26,Beasiswa Karya Salemba Empat
2,2,3.15,26,Beasiswa Karya Salemba Empat
0,4,3.02,26,Beasiswa Karya Salemba Empat
2,4,3.57,26,Beasiswa Karya Salemba Empat
0,4,3.28,26,Beasiswa Karya Salemba Empat
2,2,3.71,26,Beasiswa Karya Salemba Empat
2,2,3.79,26,Beasiswa Karya Salemba Empat
2,3,3.66,26,Beasiswa Karya Salemba Empat
0,4,3.08,26,Beasiswa Karya Salemba Empat
0,2,3.35,26,Beasiswa Karya Salemba Empat
0,4,3.41,26,Beasiswa Karya Salemba Empat
2,3,3.68,26,Beasiswa Karya Salemba Empat
2,3,3.06,26,Beasiswa Karya Salemba Empat
0,2,3.22,26,Beasiswa Karya Salemba Empat
0,4,3.24,26,Beasiswa Karya Salemba Empat
2,2,3.93,26,Beasiswa Karya Salemba Empat
0,2,3.34,26,Beasiswa Karya Salemba Empat
0,3,3.22,26,Beasiswa Karya Salemba Empat
0,2,3.77,26,Beasiswa Karya Salemba Empat
4,2,3.42,26,Beasiswa Karya Salemba Empat
0,4,3.05,26,Beasiswa Karya Salemba Empat
3,3,3.42,26,Beasiswa Karya Salemba Empat
0,3,3.0,26,Beasiswa Karya Salemba Empat
0,2,3.34,26,Beasiswa Karya Salemba Empat
0,2,3.41,26,Beasiswa Karya Salemba Empat
0,4,3.51,26,Beasiswa Karya Salemba Empat
0,2,3.59,26,Beasiswa Karya Salemba Empat
0,3,3.63,26,Beasiswa Karya Salemba Empat
0,2,3.1,26,Beasiswa Karya Salemba Empat
0,3,3.45,26,Beasiswa Karya Salemba Empat
0,3,3.65,26,Beasiswa Karya Salemba Empat
0,3,3.23,26,Beasiswa Karya Salemba Empat
0,4,3.15,26,Beasiswa Karya Salemba Empat
2,2,3.29,26,Beasiswa Karya Salemba Empat
0,3,3.09,26,Beasiswa Karya Salemba Empat
0,2,3.45,26,Beasiswa Karya Salemba Empat
1,4,3.44,26,Beasiswa Karya Salemba Empat
0,4,3.09,26,Beasiswa Karya Salemba Empat
0,4,3.37,26,Beasiswa Karya Salemba Empat
2,3,3.39,26,Beasiswa Karya Salemba Empat
0,2,3.84,26,Beasiswa Karya Salemba Empat
0,3,3.83,26,Beasiswa Karya Salemba Empat
0,2,3.29,26,Beasiswa Karya Salemba Empat
1,2,3.77,26,Beasiswa Karya Salemba Empat
0,3,3.95,26,Beasiswa Karya Salemba Empat
0,3,3.07,26,Beasiswa Karya Salemba Empat
0,2,3.48,26,Beasiswa Karya Salemba Empat
0,2,3.2,26,Beasiswa Karya Salemba Empat
0,2,3.71,26,Beasiswa Karya Salemba Empat
0,2,3.37,26,Beasiswa Karya Salemba Empat
0,3,3.25,26,Beasiswa Karya Salemba Empat
0,2,3.04,26,Beasiswa Karya Salemba Empat
2,2,3.11,26,Beasiswa Karya Salemba Empat
0,4,3.36,26,Beasiswa Karya Salemba Empat
0,4,3.95,26,Beasiswa Karya Salemba Empat
0,2,3.38,26,Beasiswa Karya Salemba Empat
0,3,3.58,26,Beasiswa Karya Salemba Empat
2,2,3.41,26,Beasiswa Karya Salemba Empat
0,3,3.76,26,Beasiswa Karya Salemba Empat
0,2,3.87,26,Beasiswa Karya Salemba Empat
0,2,3.11,26,Beasiswa Karya Salemba Empat
0,2,3.74,26,Beasiswa Karya Salemba Empat
2,4,3.16,26,Beasiswa Karya Salemba Empat
0,4,3.3,26,Beasiswa Karya Salemba Empat
0,4,3.24,26,Beasiswa Karya Salemba Empat
0,2,3.66,26,Beasiswa Karya Salemba Empat
0,4,3.68,26,Beasiswa Karya Salemba Empat
2,2,3.9,26,Beasiswa Karya Salemba Empat
0,2,3.59,26,Beasiswa Karya Salemba Empat
0,4,3.45,26,Beasiswa Karya Salemba Empat
0,4,3.69,26,Beasiswa Karya Salemba Empat
0,4,3.79,26,Beasiswa Karya Salemba Empat
2,4,3.53,26,Beasiswa Karya Salemba Empat
0,2,3.34,26,Beasiswa Karya Salemba Empat
0,2,3.03,26,Beasiswa Karya Salemba Empat
0,2,3.15,26,Beasiswa Karya Salemba Empat
3,2,3.91,26,Beasiswa Karya Salemba Empat
0,4,3.21,26,Beasiswa Karya Salemba Empat
0,4,3.05,26,Beasiswa Karya Salemba Empat
0,2,3.18,26,Beasiswa Karya Salemba Empat
0,3,3.82,26,Beasiswa Karya Salemba Empat
0,2,3.96,26,Beasiswa Karya Salemba Empat
0,2,3.25,26,Beasiswa Karya Salemba Empat
0,2,3.35,26,Beasiswa Karya Salemba Empat
0,3,3.7,26,Beasiswa Karya Salemba Empat
2,2,3.17,26,Beasiswa Karya Salemba Empat
0,2,3.78,26,Beasiswa Karya Salemba Empat
0,3,3.17,26,Beasiswa Karya Salemba Empat
0,2,3.23,26,Beasiswa Karya Salemba Empat
3,4,3.49,26,Beasiswa Karya Salemba Empat
0,2,3.08,26,Beasiswa Karya Salemba Empat
0,4,3.25,26,Beasiswa Karya Salemba Empat
0,2,3.99,26,Beasiswa Karya Salemba Empat
1,3,3.66,26,Beasiswa Karya Salemba Empat
0,4,3.69,26,Beasiswa Karya Salemba Empat
0,2,3.23,26,Beasiswa Karya Salemba Empat
2,4,3.9,26,Beasiswa Karya Salemba Empat
0,4,3.49,26,Beasiswa Karya Salemba Empat
2,4,3.22,26,Beasiswa Karya Salemba Empat
0,3,3.49,26,Beasiswa Karya Salemba Empat
0,2,3.93,26,Beasiswa Karya Salemba Empat
0,4,3.03,26,Beasiswa Karya Salemba Empat
0,4,3.87,26,Beasiswa Karya Salemba Empat
0,4,3.89,26,Beasiswa Karya Salemba Empat
0,4,3.62,26,Beasiswa Karya Salemba Empat
2,2,3.65,26,Beasiswa Karya Salemba Empat
0,2,3.46,26,Beasiswa Karya Salemba Empat
2,2,3.28,26,Beasiswa Karya Salemba Empat
1,4,3.87,26,Beasiswa Karya Salemba Empat
0,3,3.26,26,Beasiswa Karya Salemba Empat
0,4,3.6,26,Beasiswa Karya Salemba Empat
0,2,3.68,26,Beasiswa Karya Salemba Empat
0,3,3.14,26,Beasiswa Karya Salemba Empat
0,3,3.68,26,Beasiswa Karya Salemba Empat
4,4,3.79,26,Beasiswa Karya Salemba Empat
0,2,3.31,26,Beasiswa Karya Salemba Empat
3,2,3.23,26,Beasiswa Karya Salemba Empat
1,4,3.2,26,Beasiswa Karya Salemba Empat
0,3,3.63,26,Beasiswa Karya Salemba Empat
0,3,3.39,26,Beasiswa Karya Salemba Empat
2,2,3.83,26,Beasiswa Karya Salemba Empat
0,2,3.23,26,Beasiswa Karya Salemba Empat
2,2,3.62,26,Beasiswa Karya Salemba Empat
0,3,3.17,26,Beasiswa Karya Salemba Empat
2,2,3.73,26,Beasiswa Karya Salemba Empat
