Volunteers,Internships,National_Honor,National_Top3,International_Honor,International_Top3,Certification,Professional_Certification,Scholarship_Type,Scholarship_Name,GPA
2,2,3,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.12
11,7,4,2,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.22
9,5,0,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.04
2,7,2,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.19
4,5,3,2,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.98
13,6,4,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.38
5,1,2,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.56
17,2,4,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.64
3,1,1,1,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.31
15,8,3,4,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.59
3,1,2,0,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.6
1,6,1,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.14
3,1,2,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.89
17,2,2,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.01
2,6,5,4,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.69
11,9,1,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.71
6,6,5,0,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.99
0,9,3,3,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.52
4,4,4,1,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.3
19,6,4,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.53
4,9,2,4,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.24
10,9,5,3,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.73
18,4,4,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.19
10,4,0,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.56
6,1,2,3,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.87
5,1,5,2,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.08
19,2,0,4,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.35
15,6,4,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.64
8,1,4,0,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.94
1,8,4,3,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.67
18,6,4,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.75
14,2,3,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.69
14,6,2,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.66
8,8,0,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.67
12,2,5,2,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.06
12,7,1,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.32
6,6,1,2,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.62
13,0,4,1,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.07
13,2,3,4,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.96
0,5,2,1,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.74
19,1,5,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.66
18,1,1,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.16
1,8,0,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.75
9,2,2,0,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.31
19,8,1,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.22
1,1,5,1,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.51
5,1,1,3,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.51
5,5,3,3,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.27
4,3,1,4,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.24
15,7,3,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.45
19,0,2,3,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.75
16,6,1,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.19
0,8,2,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.69
15,0,3,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.07
4,7,4,3,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.28
8,7,0,4,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.19
8,0,2,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.8
16,8,2,3,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.96
1,9,0,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.25
14,9,2,4,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.81
0,4,1,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.79
17,0,4,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.75
2,8,4,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.93
1,7,1,2,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.33
17,0,3,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.1
19,7,1,1,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.6
5,4,4,4,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.28
11,0,5,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.33
6,5,1,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.85
12,8,1,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.97
3,3,2,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.34
12,5,1,1,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.05
17,3,4,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.59
5,8,2,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.41
0,3,2,4,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.56
17,2,0,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.95
1,6,1,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.33
0,8,1,1,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.82
4,5,5,0,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.91
0,3,4,4,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.9
11,2,4,3,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.17
3,2,0,3,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.77
12,5,4,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.45
12,1,2,1,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.96
1,5,5,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.23
3,2,1,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.05
14,7,1,3,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.83
15,4,1,4,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.22
2,3,4,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.29
6,1,4,1,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.31
16,8,4,0,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.23
16,3,2,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.12
4,3,5,3,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.22
16,4,5,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.85
10,0,3,0,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.43
6,3,4,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.08
3,2,0,0,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.05
14,2,3,1,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.59
14,4,4,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.65
5,9,5,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.11
17,0,2,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.86
6,1,1,3,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.82
11,5,0,1,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.91
7,0,3,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.4
17,4,1,0,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.47
7,8,2,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.57
14,5,2,2,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.39
6,8,0,2,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.49
19,1,0,0,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.87
18,5,5,3,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.67
19,4,3,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.87
16,0,1,4,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.49
12,1,3,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.22
3,4,4,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.69
13,1,5,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.39
8,3,0,2,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.07
6,6,1,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.43
4,1,5,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.54
17,5,4,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.41
13,5,5,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.5
5,9,3,4,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.7
10,1,1,3,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.72
7,4,1,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.12
3,1,2,4,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.77
14,0,3,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.77
12,4,2,1,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.58
14,9,2,2,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.73
9,9,3,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.84
9,1,5,4,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.58
17,1,4,3,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.3
2,2,1,1,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.1
12,1,3,2,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.62
7,2,1,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.77
17,1,3,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.67
6,7,1,2,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.58
3,8,5,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.75
15,0,1,3,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.73
18,1,4,3,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.04
9,5,1,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.78
14,2,1,1,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.34
16,0,4,2,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.24
9,7,3,3,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.84
13,1,2,1,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.33
17,7,4,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.99
16,2,0,0,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.5
2,1,1,3,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.93
6,3,3,1,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.73
15,6,1,3,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.89
0,4,0,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],4.0
9,9,2,1,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.29
4,3,5,3,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.5
14,8,0,1,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.77
7,1,5,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.04
12,4,5,3,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.16
2,2,0,3,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.47
18,1,1,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.67
6,6,3,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.49
18,7,4,2,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.65
13,5,3,1,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.43
12,2,2,3,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.01
7,3,0,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.68
6,8,5,3,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.27
9,1,2,4,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.82
2,8,1,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.6
1,1,3,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.96
13,4,1,3,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.09
16,2,4,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.43
3,8,5,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.61
3,9,1,0,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.32
5,1,4,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.7
17,1,0,0,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.51
9,6,3,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.28
10,3,4,1,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.33
7,3,3,3,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.48
2,4,0,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.54
3,7,0,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.6
9,7,2,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.58
17,8,1,2,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.48
17,3,0,1,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.61
8,2,4,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.19
16,4,0,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.41
10,6,4,3,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.92
17,0,1,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.5
1,0,4,2,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.88
3,1,1,4,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.26
1,4,0,4,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.06
6,9,3,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.4
7,8,1,1,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.34
9,3,0,0,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.28
5,3,1,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.07
11,2,0,3,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.01
11,4,4,0,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.3
4,5,5,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.54
4,8,0,2,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.44
15,4,4,1,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.59
16,8,3,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.08
8,5,0,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.7
18,2,3,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.02
6,2,0,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.86
19,2,0,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.43
13,5,0,0,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.32
5,4,5,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.35
12,6,3,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.94
14,1,2,2,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.54
18,0,3,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.81
17,0,5,3,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.61
10,6,4,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.49
5,4,5,1,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.66
14,2,3,0,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.47
1,6,0,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.4
4,1,3,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.1
0,3,4,3,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.92
7,2,5,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.7
17,6,4,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.86
1,2,2,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.04
13,7,3,1,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.31
6,0,2,1,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.86
16,5,0,1,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.86
19,6,0,1,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.82
16,5,3,4,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.9
4,2,4,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.46
8,0,2,0,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.85
3,8,0,1,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.28
16,2,0,2,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.18
9,8,2,3,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.98
12,6,3,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.17
17,5,2,1,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.71
11,4,5,4,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.53
7,7,0,2,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.24
10,9,4,0,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.63
11,5,2,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.86
14,1,2,0,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.69
1,8,5,0,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.27
11,7,2,2,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.95
3,7,5,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.41
14,2,3,3,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.85
13,1,2,3,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.81
16,5,5,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.16
13,2,4,0,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.14
2,7,2,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.2
16,5,0,1,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.26
15,6,2,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.6
3,0,1,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.28
0,8,2,1,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.26
12,0,2,4,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.24
10,1,3,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.03
6,4,5,3,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.92
7,3,1,0,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.93
18,8,5,2,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.3
2,1,2,2,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.69
13,5,5,3,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.98
11,4,5,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.12
7,4,0,2,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.92
2,9,5,1,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.37
1,4,2,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.36
2,5,4,0,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.5
19,9,1,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.71
12,0,3,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.72
0,3,0,0,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.36
17,6,3,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.55
14,7,5,0,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.82
7,1,5,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.87
6,8,5,4,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.95
4,0,3,1,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.52
2,6,0,4,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.2
5,9,3,3,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.96
10,0,3,0,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.87
12,6,1,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.61
18,1,0,2,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.58
4,3,3,1,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.15
7,3,5,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.0
5,0,4,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.47
18,2,5,1,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.03
15,7,1,3,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.04
18,7,0,4,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.4
13,1,3,4,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.06
11,5,1,2,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.53
1,8,5,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.42
10,3,2,4,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.18
4,0,2,3,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.03
1,3,2,2,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.15
18,7,1,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.04
1,5,1,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.34
3,6,3,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.07
13,3,1,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.61
10,2,4,0,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.21
6,4,3,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.05
12,2,2,2,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.99
1,8,0,2,0,0,0,0,[5],['Beasiswa Aperti BUMN'],4.0
0,3,0,1,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.64
14,2,1,3,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.04
3,0,2,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.72
19,8,0,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.89
15,2,3,0,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.84
8,8,3,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.03
7,3,5,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.47
1,9,2,3,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.69
5,0,4,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.87
19,2,2,4,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.89
19,6,3,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.33
7,1,2,1,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.95
12,0,3,2,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.02
5,5,5,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.96
6,7,5,3,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.25
13,5,5,2,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.6
18,6,5,4,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.59
17,7,3,2,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.75
19,1,4,0,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.64
7,9,3,0,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.6
18,0,2,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.64
8,1,1,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.18
8,8,0,3,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.34
12,5,4,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.31
15,5,5,4,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.68
0,8,3,4,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.15
8,1,2,1,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.18
12,7,4,2,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.07
15,4,1,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.7
19,1,4,0,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.59
18,3,4,3,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.44
5,9,5,0,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.65
16,1,5,0,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.87
13,5,4,0,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.17
4,7,3,2,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.87
0,7,1,3,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.63
16,5,2,3,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.43
15,6,0,1,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.27
13,5,5,2,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.85
10,3,1,2,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.59
6,0,3,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.49
8,7,1,3,0,0,2,1,[5],['Beasiswa Aperti BUMN'],3.11
13,9,4,4,0,0,0,2,[5],['Beasiswa Aperti BUMN'],3.99
4,8,2,1,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.49
12,9,1,3,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.98
17,6,5,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.18
19,5,0,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.12
1,4,4,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.29
6,0,0,4,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.14
12,1,2,1,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.1
4,6,1,2,0,0,1,1,[5],['Beasiswa Aperti BUMN'],3.16
16,9,5,0,0,0,2,2,[5],['Beasiswa Aperti BUMN'],3.02
17,0,1,0,0,0,0,0,[5],['Beasiswa Aperti BUMN'],3.96
18,9,0,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.55
16,3,3,2,0,0,2,0,[5],['Beasiswa Aperti BUMN'],3.02
3,8,4,4,0,0,1,0,[5],['Beasiswa Aperti BUMN'],3.9
2,1,5,1,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.71
16,7,5,4,0,0,0,1,[5],['Beasiswa Aperti BUMN'],3.1
0,0,5,3,0,0,1,2,[5],['Beasiswa Aperti BUMN'],3.84
